"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 01 13:03:01 GMT 2021","Sun Aug 01 13:03:35 GMT 2021","33346","conduit_tests","cookie_post_test","","","","test_register",""
"passed","Sun Aug 01 13:03:35 GMT 2021","Sun Aug 01 13:03:45 GMT 2021","10435","conduit_tests","cookie_post_test","","","","test_login",""
"passed","Sun Aug 01 13:06:54 GMT 2021","Sun Aug 01 13:07:09 GMT 2021","14910","conduit_tests","register_test","","","","test_register",""
"broken","Sun Aug 01 13:04:40 GMT 2021","Sun Aug 01 13:04:41 GMT 2021","1084","conduit_tests","edit_post_test","","","","test_edit_emil",""
"passed","Sun Aug 01 13:05:24 GMT 2021","Sun Aug 01 13:05:26 GMT 2021","2092","conduit_tests","list_pagin_test","","","","test_pagin",""
"passed","Sun Aug 01 13:05:47 GMT 2021","Sun Aug 01 13:05:47 GMT 2021","11","conduit_tests","listazas_test","","","","test_listazas",""
"broken","Sun Aug 01 13:03:45 GMT 2021","Sun Aug 01 13:03:46 GMT 2021","1156","conduit_tests","cookie_post_test","","","","test_cookie1",""
"passed","Sun Aug 01 13:06:08 GMT 2021","Sun Aug 01 13:06:41 GMT 2021","32921","conduit_tests","logout_test","","","","test_register",""
"broken","Sun Aug 01 13:05:14 GMT 2021","Sun Aug 01 13:05:24 GMT 2021","10427","conduit_tests","list_pagin_test","","","","test_login",""
"passed","Sun Aug 01 13:04:19 GMT 2021","Sun Aug 01 13:04:40 GMT 2021","20438","conduit_tests","edit_post_test","","","","test_login",""
"passed","Sun Aug 01 13:05:41 GMT 2021","Sun Aug 01 13:05:47 GMT 2021","6418","conduit_tests","listazas_test","","","","test_login",""
"broken","Sun Aug 01 13:06:52 GMT 2021","Sun Aug 01 13:06:54 GMT 2021","2016","conduit_tests","logout_test","","","","test_logout",""
"passed","Sun Aug 01 13:06:41 GMT 2021","Sun Aug 01 13:06:52 GMT 2021","10434","conduit_tests","logout_test","","","","test_login",""
"passed","Sun Aug 01 13:03:46 GMT 2021","Sun Aug 01 13:04:19 GMT 2021","32910","conduit_tests","edit_post_test","","","","test_register",""
"passed","Sun Aug 01 13:04:41 GMT 2021","Sun Aug 01 13:05:14 GMT 2021","32913","conduit_tests","list_pagin_test","","","","test_register",""
"broken","Sun Aug 01 13:05:47 GMT 2021","Sun Aug 01 13:06:08 GMT 2021","20795","conduit_tests","login_test","","","","test_login",""
"passed","Sun Aug 01 13:05:26 GMT 2021","Sun Aug 01 13:05:41 GMT 2021","14877","conduit_tests","listazas_test","","","","test_register",""
