"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 12 21:58:36 GMT 2021","Thu Aug 12 21:58:46 GMT 2021","10522","conduit_tests","logout_03_test","","","","test_login",""
"passed","Thu Aug 12 21:57:29 GMT 2021","Thu Aug 12 21:57:35 GMT 2021","6468","conduit_tests","listazas_10_test","","","","test_login",""
"passed","Thu Aug 12 22:00:39 GMT 2021","Thu Aug 12 22:00:39 GMT 2021","12","conduit_tests","save_09_test","","","","test_save",""
"passed","Thu Aug 12 21:58:03 GMT 2021","Thu Aug 12 21:58:36 GMT 2021","32985","conduit_tests","logout_03_test","","","","test_register",""
"broken","Thu Aug 12 21:58:46 GMT 2021","Thu Aug 12 21:58:51 GMT 2021","5021","conduit_tests","logout_03_test","","","","test_logout",""
"passed","Thu Aug 12 21:57:04 GMT 2021","Thu Aug 12 21:57:14 GMT 2021","10117","conduit_tests","list_pagin_08_test","","","","test_pagin",""
"passed","Thu Aug 12 21:54:59 GMT 2021","Thu Aug 12 21:55:07 GMT 2021","8465","conduit_tests","delete_06_test","","","","test_login",""
"passed","Thu Aug 12 21:56:08 GMT 2021","Thu Aug 12 21:56:41 GMT 2021","32959","conduit_tests","list_pagin_08_test","","","","test_register",""
"passed","Thu Aug 12 21:55:52 GMT 2021","Thu Aug 12 21:56:07 GMT 2021","15514","conduit_tests","edit_post_05_test","","","","test_login",""
"broken","Thu Aug 12 21:58:56 GMT 2021","Thu Aug 12 21:59:08 GMT 2021","12523","conduit_tests","new_post_04_test","","","","test_login",""
"passed","Thu Aug 12 21:57:35 GMT 2021","Thu Aug 12 21:57:35 GMT 2021","14","conduit_tests","listazas_10_test","","","","test_listazas",""
"broken","Thu Aug 12 21:58:51 GMT 2021","Thu Aug 12 21:58:56 GMT 2021","4726","conduit_tests","new_post_04_test","","","","test_register",""
"passed","Thu Aug 12 21:53:26 GMT 2021","Thu Aug 12 21:53:39 GMT 2021","13538","conduit_tests","adatbevitel_11_test","","","","test_login",""
"broken","Thu Aug 12 21:56:07 GMT 2021","Thu Aug 12 21:56:08 GMT 2021","1064","conduit_tests","edit_post_05_test","","","","test_edit_emil",""
"passed","Thu Aug 12 21:57:14 GMT 2021","Thu Aug 12 21:57:29 GMT 2021","14928","conduit_tests","listazas_10_test","","","","test_register",""
"broken","Thu Aug 12 21:57:38 GMT 2021","Thu Aug 12 21:58:03 GMT 2021","24600","conduit_tests","login_02_test","","","","test_login",""
"passed","Thu Aug 12 22:00:32 GMT 2021","Thu Aug 12 22:00:39 GMT 2021","6503","conduit_tests","save_09_test","","","","test_login",""
"broken","Thu Aug 12 21:57:35 GMT 2021","Thu Aug 12 21:57:38 GMT 2021","2706","conduit_tests","login_02_test","","","","test_register",""
"passed","Thu Aug 12 21:53:04 GMT 2021","Thu Aug 12 21:53:26 GMT 2021","21173","conduit_tests","adatbevitel_11_test","","","","test_register",""
"broken","Thu Aug 12 21:54:10 GMT 2021","Thu Aug 12 21:54:18 GMT 2021","8656","conduit_tests","cookie_post_07_test","","","","test_register",""
"broken","Thu Aug 12 21:53:39 GMT 2021","Thu Aug 12 21:54:10 GMT 2021","30422","conduit_tests","adatbevitel_11_test","","","","test_adatbevitel",""
"broken","Thu Aug 12 21:59:19 GMT 2021","Thu Aug 12 21:59:47 GMT 2021","28516","conduit_tests","new_post_04_test","","","","test_new_post",""
"broken","Thu Aug 12 21:55:07 GMT 2021","Thu Aug 12 21:55:11 GMT 2021","3020","conduit_tests","delete_06_test","","","","test_new_post",""
"broken","Thu Aug 12 21:55:11 GMT 2021","Thu Aug 12 21:55:19 GMT 2021","8029","conduit_tests","delete_06_test","","","","test_delete_post",""
"passed","Thu Aug 12 21:54:18 GMT 2021","Thu Aug 12 21:54:51 GMT 2021","32727","conduit_tests","cookie_post_07_test","","","","test_cookie1",""
"broken","Thu Aug 12 21:56:41 GMT 2021","Thu Aug 12 21:57:04 GMT 2021","22495","conduit_tests","list_pagin_08_test","","","","test_login",""
"passed","Thu Aug 12 21:59:09 GMT 2021","Thu Aug 12 21:59:19 GMT 2021","10025","conduit_tests","new_post_04_test","","","","test_check1",""
"passed","Thu Aug 12 21:59:47 GMT 2021","Thu Aug 12 21:59:57 GMT 2021","10019","conduit_tests","new_post_04_test","","","","test_check2",""
"passed","Thu Aug 12 21:55:19 GMT 2021","Thu Aug 12 21:55:52 GMT 2021","32935","conduit_tests","edit_post_05_test","","","","test_register",""
"passed","Thu Aug 12 21:54:51 GMT 2021","Thu Aug 12 21:54:59 GMT 2021","7869","conduit_tests","delete_06_test","","","","test_register",""
"passed","Thu Aug 12 22:00:17 GMT 2021","Thu Aug 12 22:00:32 GMT 2021","15014","conduit_tests","save_09_test","","","","test_register",""
"passed","Thu Aug 12 21:59:57 GMT 2021","Thu Aug 12 22:00:17 GMT 2021","19974","conduit_tests","register_01_test","","","","test_register",""
