"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 12 22:39:16 GMT 2021","Thu Aug 12 22:39:26 GMT 2021","10121","conduit_tests","list_pagin_08_test","","","","test_pagin",""
"passed","Thu Aug 12 22:42:21 GMT 2021","Thu Aug 12 22:42:31 GMT 2021","10026","conduit_tests","new_post_04_test","","","","test_check2",""
"broken","Thu Aug 12 22:41:27 GMT 2021","Thu Aug 12 22:41:41 GMT 2021","13663","conduit_tests","new_post_04_test","","","","test_login",""
"passed","Thu Aug 12 22:35:11 GMT 2021","Thu Aug 12 22:35:33 GMT 2021","22198","conduit_tests","adatbevitel_11_test","","","","test_register",""
"broken","Thu Aug 12 22:37:19 GMT 2021","Thu Aug 12 22:37:22 GMT 2021","3023","conduit_tests","delete_06_test","","","","test_new_post",""
"passed","Thu Aug 12 22:39:48 GMT 2021","Thu Aug 12 22:39:48 GMT 2021","14","conduit_tests","listazas_10_test","","","","test_listazas",""
"broken","Thu Aug 12 22:41:51 GMT 2021","Thu Aug 12 22:42:20 GMT 2021","28626","conduit_tests","new_post_04_test","","","","test_new_post",""
"broken","Thu Aug 12 22:40:03 GMT 2021","Thu Aug 12 22:40:36 GMT 2021","32754","conduit_tests","login_02_test","","","","test_login",""
"passed","Thu Aug 12 22:35:33 GMT 2021","Thu Aug 12 22:35:47 GMT 2021","13610","conduit_tests","adatbevitel_11_test","","","","test_login",""
"passed","Thu Aug 12 22:40:36 GMT 2021","Thu Aug 12 22:41:09 GMT 2021","33152","conduit_tests","logout_03_test","","","","test_register",""
"passed","Thu Aug 12 22:38:20 GMT 2021","Thu Aug 12 22:38:53 GMT 2021","33077","conduit_tests","list_pagin_08_test","","","","test_register",""
"passed","Thu Aug 12 22:36:26 GMT 2021","Thu Aug 12 22:37:00 GMT 2021","33239","conduit_tests","cookie_post_07_test","","","","test_cookie1",""
"passed","Thu Aug 12 22:39:26 GMT 2021","Thu Aug 12 22:39:41 GMT 2021","15104","conduit_tests","listazas_10_test","","","","test_register",""
"passed","Thu Aug 12 22:41:09 GMT 2021","Thu Aug 12 22:41:22 GMT 2021","13623","conduit_tests","logout_03_test","","","","test_login",""
"broken","Thu Aug 12 22:36:18 GMT 2021","Thu Aug 12 22:36:26 GMT 2021","8742","conduit_tests","cookie_post_07_test","","","","test_register",""
"passed","Thu Aug 12 22:42:51 GMT 2021","Thu Aug 12 22:43:06 GMT 2021","15112","conduit_tests","save_09_test","","","","test_register",""
"broken","Thu Aug 12 22:38:19 GMT 2021","Thu Aug 12 22:38:20 GMT 2021","1084","conduit_tests","edit_post_05_test","","","","test_edit_emil",""
"passed","Thu Aug 12 22:43:06 GMT 2021","Thu Aug 12 22:43:13 GMT 2021","6565","conduit_tests","save_09_test","","","","test_login",""
"broken","Thu Aug 12 22:42:20 GMT 2021","Thu Aug 12 22:42:21 GMT 2021","1100","conduit_tests","new_post_04_test","","","","test_home",""
"broken","Thu Aug 12 22:41:23 GMT 2021","Thu Aug 12 22:41:27 GMT 2021","4714","conduit_tests","new_post_04_test","","","","test_register",""
"passed","Thu Aug 12 22:39:48 GMT 2021","Thu Aug 12 22:40:03 GMT 2021","15113","conduit_tests","login_02_test","","","","test_register",""
"passed","Thu Aug 12 22:37:00 GMT 2021","Thu Aug 12 22:37:08 GMT 2021","7987","conduit_tests","delete_06_test","","","","test_register",""
"passed","Thu Aug 12 22:43:13 GMT 2021","Thu Aug 12 22:43:13 GMT 2021","14","conduit_tests","save_09_test","","","","test_save",""
"broken","Thu Aug 12 22:35:47 GMT 2021","Thu Aug 12 22:36:18 GMT 2021","30454","conduit_tests","adatbevitel_11_test","","","","test_adatbevitel",""
"broken","Thu Aug 12 22:41:22 GMT 2021","Thu Aug 12 22:41:22 GMT 2021","21","conduit_tests","logout_03_test","","","","test_logout",""
"passed","Thu Aug 12 22:39:41 GMT 2021","Thu Aug 12 22:39:48 GMT 2021","6554","conduit_tests","listazas_10_test","","","","test_login",""
"passed","Thu Aug 12 22:41:41 GMT 2021","Thu Aug 12 22:41:51 GMT 2021","10024","conduit_tests","new_post_04_test","","","","test_check1",""
"broken","Thu Aug 12 22:37:22 GMT 2021","Thu Aug 12 22:37:30 GMT 2021","8021","conduit_tests","delete_06_test","","","","test_delete_post",""
"passed","Thu Aug 12 22:42:31 GMT 2021","Thu Aug 12 22:42:51 GMT 2021","20110","conduit_tests","register_01_test","","","","test_register",""
"passed","Thu Aug 12 22:38:03 GMT 2021","Thu Aug 12 22:38:19 GMT 2021","15642","conduit_tests","edit_post_05_test","","","","test_login",""
"passed","Thu Aug 12 22:37:08 GMT 2021","Thu Aug 12 22:37:19 GMT 2021","11562","conduit_tests","delete_06_test","","","","test_login",""
"broken","Thu Aug 12 22:38:53 GMT 2021","Thu Aug 12 22:39:16 GMT 2021","22655","conduit_tests","list_pagin_08_test","","","","test_login",""
"passed","Thu Aug 12 22:37:30 GMT 2021","Thu Aug 12 22:38:03 GMT 2021","33058","conduit_tests","edit_post_05_test","","","","test_register",""
