"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 05 07:51:15 GMT 2021","Thu Aug 05 07:51:25 GMT 2021","9780","conduit_tests","new_post_04_test","","","","test_register",""
"broken","Thu Aug 05 07:48:34 GMT 2021","Thu Aug 05 07:48:35 GMT 2021","1092","conduit_tests","edit_post_05_test","","","","test_edit_emil",""
"passed","Thu Aug 05 07:46:37 GMT 2021","Thu Aug 05 07:47:10 GMT 2021","32809","conduit_tests","cookie_post_07_test","","","","test_register",""
"broken","Thu Aug 05 07:51:25 GMT 2021","Thu Aug 05 07:51:34 GMT 2021","9441","conduit_tests","new_post_04_test","","","","test_login",""
"passed","Thu Aug 05 07:49:41 GMT 2021","Thu Aug 05 07:49:56 GMT 2021","14805","conduit_tests","listazas_10_test","","","","test_register",""
"broken","Thu Aug 05 07:47:40 GMT 2021","Thu Aug 05 07:47:43 GMT 2021","3019","conduit_tests","delete_06_test","","","","test_new_post",""
"passed","Thu Aug 05 07:47:32 GMT 2021","Thu Aug 05 07:47:40 GMT 2021","8414","conduit_tests","delete_06_test","","","","test_login",""
"passed","Thu Aug 05 07:52:51 GMT 2021","Thu Aug 05 07:52:57 GMT 2021","6430","conduit_tests","save_09_test","","","","test_login",""
"passed","Thu Aug 05 07:52:36 GMT 2021","Thu Aug 05 07:52:51 GMT 2021","14822","conduit_tests","save_09_test","","","","test_register",""
"broken","Thu Aug 05 07:47:43 GMT 2021","Thu Aug 05 07:47:46 GMT 2021","3016","conduit_tests","delete_06_test","","","","test_delete_post",""
"passed","Thu Aug 05 07:47:24 GMT 2021","Thu Aug 05 07:47:32 GMT 2021","7739","conduit_tests","delete_06_test","","","","test_register",""
"broken","Thu Aug 05 07:50:02 GMT 2021","Thu Aug 05 07:50:27 GMT 2021","24655","conduit_tests","login_02_test","","","","test_login",""
"broken","Thu Aug 05 07:51:10 GMT 2021","Thu Aug 05 07:51:15 GMT 2021","5021","conduit_tests","logout_03_test","","","","test_logout",""
"passed","Thu Aug 05 07:51:34 GMT 2021","Thu Aug 05 07:51:44 GMT 2021","10019","conduit_tests","new_post_04_test","","","","test_check1",""
"passed","Thu Aug 05 07:48:19 GMT 2021","Thu Aug 05 07:48:34 GMT 2021","15436","conduit_tests","edit_post_05_test","","","","test_login",""
"passed","Thu Aug 05 07:50:02 GMT 2021","Thu Aug 05 07:50:02 GMT 2021","12","conduit_tests","listazas_10_test","","","","test_listazas",""
"passed","Thu Aug 05 07:52:21 GMT 2021","Thu Aug 05 07:52:36 GMT 2021","14806","conduit_tests","register_01_test","","","","test_register",""
"broken","Thu Aug 05 07:49:08 GMT 2021","Thu Aug 05 07:49:31 GMT 2021","22457","conduit_tests","list_pagin_08_test","","","","test_login",""
"passed","Thu Aug 05 07:46:29 GMT 2021","Thu Aug 05 07:46:37 GMT 2021","8418","conduit_tests","adatbevitel_11_test","","","","test_login",""
"broken","Thu Aug 05 07:51:44 GMT 2021","Thu Aug 05 07:52:11 GMT 2021","26494","conduit_tests","new_post_04_test","","","","test_new_post",""
"passed","Thu Aug 05 07:52:57 GMT 2021","Thu Aug 05 07:52:57 GMT 2021","11","conduit_tests","save_09_test","","","","test_save",""
"passed","Thu Aug 05 07:47:10 GMT 2021","Thu Aug 05 07:47:21 GMT 2021","10452","conduit_tests","cookie_post_07_test","","","","test_login",""
"passed","Thu Aug 05 07:49:56 GMT 2021","Thu Aug 05 07:50:02 GMT 2021","6419","conduit_tests","listazas_10_test","","","","test_login",""
"passed","Thu Aug 05 07:48:35 GMT 2021","Thu Aug 05 07:49:08 GMT 2021","32807","conduit_tests","list_pagin_08_test","","","","test_register",""
"passed","Thu Aug 05 07:50:27 GMT 2021","Thu Aug 05 07:51:00 GMT 2021","32831","conduit_tests","logout_03_test","","","","test_register",""
"passed","Thu Aug 05 07:46:06 GMT 2021","Thu Aug 05 07:46:29 GMT 2021","22612","conduit_tests","adatbevitel_11_test","","","","test_register",""
"passed","Thu Aug 05 07:47:46 GMT 2021","Thu Aug 05 07:48:19 GMT 2021","32778","conduit_tests","edit_post_05_test","","","","test_register",""
"passed","Thu Aug 05 07:51:00 GMT 2021","Thu Aug 05 07:51:10 GMT 2021","10441","conduit_tests","logout_03_test","","","","test_login",""
"broken","Thu Aug 05 07:47:21 GMT 2021","Thu Aug 05 07:47:24 GMT 2021","3162","conduit_tests","cookie_post_07_test","","","","test_cookie1",""
"passed","Thu Aug 05 07:52:11 GMT 2021","Thu Aug 05 07:52:21 GMT 2021","10019","conduit_tests","new_post_04_test","","","","test_check2",""
"passed","Thu Aug 05 07:49:31 GMT 2021","Thu Aug 05 07:49:41 GMT 2021","10108","conduit_tests","list_pagin_08_test","","","","test_pagin",""
