"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 29 17:50:04 GMT 2021","Thu Jul 29 17:50:37 GMT 2021","33073","conduit_tests","logout_test","","","","test_register",""
"passed","Thu Jul 29 17:49:22 GMT 2021","Thu Jul 29 17:49:37 GMT 2021","15027","conduit_tests","listazas_test","","","","test_register",""
"passed","Thu Jul 29 17:47:51 GMT 2021","Thu Jul 29 17:48:24 GMT 2021","33293","conduit_tests","cookie_post_test","","","","test_register",""
"passed","Thu Jul 29 17:49:43 GMT 2021","Thu Jul 29 17:49:43 GMT 2021","13","conduit_tests","listazas_test","","","","test_listazas",""
"broken","Thu Jul 29 17:49:09 GMT 2021","Thu Jul 29 17:49:20 GMT 2021","10477","conduit_tests","list_pagin_test","","","","test_login",""
"broken","Thu Jul 29 17:48:35 GMT 2021","Thu Jul 29 17:48:36 GMT 2021","1140","conduit_tests","cookie_post_test","","","","test_cookie1",""
"passed","Thu Jul 29 17:50:50 GMT 2021","Thu Jul 29 17:51:05 GMT 2021","15037","conduit_tests","register_test","","","","test_register",""
"passed","Thu Jul 29 17:50:37 GMT 2021","Thu Jul 29 17:50:48 GMT 2021","10521","conduit_tests","logout_test","","","","test_login",""
"passed","Thu Jul 29 17:48:24 GMT 2021","Thu Jul 29 17:48:35 GMT 2021","10526","conduit_tests","cookie_post_test","","","","test_login",""
"broken","Thu Jul 29 17:49:43 GMT 2021","Thu Jul 29 17:50:04 GMT 2021","20854","conduit_tests","login_test","","","","test_login",""
"passed","Thu Jul 29 17:49:20 GMT 2021","Thu Jul 29 17:49:22 GMT 2021","2102","conduit_tests","list_pagin_test","","","","test_pagin",""
"passed","Thu Jul 29 17:49:37 GMT 2021","Thu Jul 29 17:49:43 GMT 2021","6481","conduit_tests","listazas_test","","","","test_login",""
"passed","Thu Jul 29 17:48:36 GMT 2021","Thu Jul 29 17:49:09 GMT 2021","33069","conduit_tests","list_pagin_test","","","","test_register",""
"broken","Thu Jul 29 17:50:48 GMT 2021","Thu Jul 29 17:50:50 GMT 2021","2019","conduit_tests","logout_test","","","","test_logout",""
