"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Jul 29 17:34:38 GMT 2021","Thu Jul 29 17:34:48 GMT 2021","10414","conduit_tests","list_pagin_test","","","","test_login",""
"passed","Thu Jul 29 17:36:05 GMT 2021","Thu Jul 29 17:36:15 GMT 2021","10438","conduit_tests","logout_test","","","","test_login",""
"broken","Thu Jul 29 17:36:15 GMT 2021","Thu Jul 29 17:36:17 GMT 2021","2017","conduit_tests","logout_test","","","","test_logout",""
"passed","Thu Jul 29 17:34:50 GMT 2021","Thu Jul 29 17:35:05 GMT 2021","14763","conduit_tests","listazas_test","","","","test_register",""
"passed","Thu Jul 29 17:36:17 GMT 2021","Thu Jul 29 17:36:32 GMT 2021","14760","conduit_tests","register_test","","","","test_register",""
"passed","Thu Jul 29 17:35:11 GMT 2021","Thu Jul 29 17:35:11 GMT 2021","12","conduit_tests","listazas_test","","","","test_listazas",""
"broken","Thu Jul 29 17:34:35 GMT 2021","Thu Jul 29 17:34:37 GMT 2021","2588","conduit_tests","list_pagin_test","","","","test_register",""
"broken","Thu Jul 29 17:35:11 GMT 2021","Thu Jul 29 17:35:32 GMT 2021","20644","conduit_tests","login_test","","","","test_login",""
"passed","Thu Jul 29 17:34:48 GMT 2021","Thu Jul 29 17:34:50 GMT 2021","2089","conduit_tests","list_pagin_test","","","","test_pagin",""
"passed","Thu Jul 29 17:35:32 GMT 2021","Thu Jul 29 17:36:05 GMT 2021","32780","conduit_tests","logout_test","","","","test_register",""
"passed","Thu Jul 29 17:35:05 GMT 2021","Thu Jul 29 17:35:11 GMT 2021","6375","conduit_tests","listazas_test","","","","test_login",""
