"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Aug 02 08:44:37 GMT 2021","Mon Aug 02 08:44:47 GMT 2021","10401","conduit_tests","list_pagin_test","","","","test_login",""
"broken","Mon Aug 02 08:42:51 GMT 2021","Mon Aug 02 08:42:52 GMT 2021","1201","conduit_tests","cookie_post_test","","","","test_cookie1",""
"passed","Mon Aug 02 08:44:47 GMT 2021","Mon Aug 02 08:44:49 GMT 2021","2091","conduit_tests","list_pagin_test","","","","test_pagin",""
"passed","Mon Aug 02 08:43:47 GMT 2021","Mon Aug 02 08:44:03 GMT 2021","15443","conduit_tests","edit_post_test","","","","test_login",""
"broken","Mon Aug 02 08:43:08 GMT 2021","Mon Aug 02 08:43:11 GMT 2021","3019","conduit_tests","delete_test","","","","test_new_post",""
"passed","Mon Aug 02 08:42:52 GMT 2021","Mon Aug 02 08:43:00 GMT 2021","7856","conduit_tests","delete_test","","","","test_register",""
"passed","Mon Aug 02 08:46:16 GMT 2021","Mon Aug 02 08:46:31 GMT 2021","14750","conduit_tests","register_test","","","","test_register",""
"passed","Mon Aug 02 08:43:14 GMT 2021","Mon Aug 02 08:43:47 GMT 2021","32910","conduit_tests","edit_post_test","","","","test_register",""
"passed","Mon Aug 02 08:44:04 GMT 2021","Mon Aug 02 08:44:37 GMT 2021","32765","conduit_tests","list_pagin_test","","","","test_register",""
"broken","Mon Aug 02 08:44:03 GMT 2021","Mon Aug 02 08:44:04 GMT 2021","1089","conduit_tests","edit_post_test","","","","test_edit_emil",""
"passed","Mon Aug 02 08:45:31 GMT 2021","Mon Aug 02 08:46:04 GMT 2021","32807","conduit_tests","logout_test","","","","test_register",""
"passed","Mon Aug 02 08:45:10 GMT 2021","Mon Aug 02 08:45:10 GMT 2021","12","conduit_tests","listazas_test","","","","test_listazas",""
"passed","Mon Aug 02 08:46:04 GMT 2021","Mon Aug 02 08:46:14 GMT 2021","10454","conduit_tests","logout_test","","","","test_login",""
"broken","Mon Aug 02 08:45:10 GMT 2021","Mon Aug 02 08:45:31 GMT 2021","20599","conduit_tests","login_test","","","","test_login",""
"passed","Mon Aug 02 08:42:40 GMT 2021","Mon Aug 02 08:42:51 GMT 2021","10459","conduit_tests","cookie_post_test","","","","test_login",""
"passed","Mon Aug 02 08:43:00 GMT 2021","Mon Aug 02 08:43:08 GMT 2021","8397","conduit_tests","delete_test","","","","test_login",""
"passed","Mon Aug 02 08:45:04 GMT 2021","Mon Aug 02 08:45:10 GMT 2021","6403","conduit_tests","listazas_test","","","","test_login",""
"passed","Mon Aug 02 08:42:07 GMT 2021","Mon Aug 02 08:42:40 GMT 2021","33017","conduit_tests","cookie_post_test","","","","test_register",""
"broken","Mon Aug 02 08:46:14 GMT 2021","Mon Aug 02 08:46:16 GMT 2021","2017","conduit_tests","logout_test","","","","test_logout",""
"passed","Mon Aug 02 08:44:49 GMT 2021","Mon Aug 02 08:45:04 GMT 2021","14782","conduit_tests","listazas_test","","","","test_register",""
"broken","Mon Aug 02 08:43:11 GMT 2021","Mon Aug 02 08:43:14 GMT 2021","3019","conduit_tests","delete_test","","","","test_delete_post",""
