"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 12 12:09:23 GMT 2021","Thu Aug 12 12:09:38 GMT 2021","15047","conduit_tests","login_02_test","","","","test_register",""
"passed","Thu Aug 12 12:12:39 GMT 2021","Thu Aug 12 12:12:39 GMT 2021","14","conduit_tests","save_09_test","","","","test_save",""
"passed","Thu Aug 12 12:10:36 GMT 2021","Thu Aug 12 12:10:46 GMT 2021","10569","conduit_tests","logout_03_test","","","","test_login",""
"passed","Thu Aug 12 12:05:25 GMT 2021","Thu Aug 12 12:05:48 GMT 2021","22880","conduit_tests","adatbevitel_11_test","","","","test_register",""
"broken","Thu Aug 12 12:08:29 GMT 2021","Thu Aug 12 12:08:51 GMT 2021","22570","conduit_tests","list_pagin_08_test","","","","test_login",""
"broken","Thu Aug 12 12:11:19 GMT 2021","Thu Aug 12 12:11:48 GMT 2021","28559","conduit_tests","new_post_04_test","","","","test_new_post",""
"passed","Thu Aug 12 12:05:48 GMT 2021","Thu Aug 12 12:05:56 GMT 2021","8526","conduit_tests","adatbevitel_11_test","","","","test_login",""
"passed","Thu Aug 12 12:11:09 GMT 2021","Thu Aug 12 12:11:19 GMT 2021","10025","conduit_tests","new_post_04_test","","","","test_check1",""
"broken","Thu Aug 12 12:10:52 GMT 2021","Thu Aug 12 12:10:56 GMT 2021","4789","conduit_tests","new_post_04_test","","","","test_register",""
"passed","Thu Aug 12 12:10:03 GMT 2021","Thu Aug 12 12:10:36 GMT 2021","33087","conduit_tests","logout_03_test","","","","test_register",""
"broken","Thu Aug 12 12:05:56 GMT 2021","Thu Aug 12 12:06:05 GMT 2021","8816","conduit_tests","cookie_post_07_test","","","","test_register",""
"broken","Thu Aug 12 12:07:55 GMT 2021","Thu Aug 12 12:07:56 GMT 2021","1109","conduit_tests","edit_post_05_test","","","","test_edit_emil",""
"passed","Thu Aug 12 12:11:48 GMT 2021","Thu Aug 12 12:11:58 GMT 2021","10017","conduit_tests","new_post_04_test","","","","test_check2",""
"passed","Thu Aug 12 12:12:33 GMT 2021","Thu Aug 12 12:12:39 GMT 2021","6541","conduit_tests","save_09_test","","","","test_login",""
"passed","Thu Aug 12 12:12:18 GMT 2021","Thu Aug 12 12:12:33 GMT 2021","15107","conduit_tests","save_09_test","","","","test_register",""
"passed","Thu Aug 12 12:06:38 GMT 2021","Thu Aug 12 12:06:46 GMT 2021","8027","conduit_tests","delete_06_test","","","","test_register",""
"passed","Thu Aug 12 12:09:17 GMT 2021","Thu Aug 12 12:09:23 GMT 2021","6503","conduit_tests","listazas_10_test","","","","test_login",""
"passed","Thu Aug 12 12:07:06 GMT 2021","Thu Aug 12 12:07:39 GMT 2021","33112","conduit_tests","edit_post_05_test","","","","test_register",""
"broken","Thu Aug 12 12:10:46 GMT 2021","Thu Aug 12 12:10:52 GMT 2021","5022","conduit_tests","logout_03_test","","","","test_logout",""
"passed","Thu Aug 12 12:06:46 GMT 2021","Thu Aug 12 12:06:55 GMT 2021","8493","conduit_tests","delete_06_test","","","","test_login",""
"passed","Thu Aug 12 12:09:23 GMT 2021","Thu Aug 12 12:09:23 GMT 2021","12","conduit_tests","listazas_10_test","","","","test_listazas",""
"passed","Thu Aug 12 12:07:39 GMT 2021","Thu Aug 12 12:07:55 GMT 2021","15552","conduit_tests","edit_post_05_test","","","","test_login",""
"broken","Thu Aug 12 12:06:58 GMT 2021","Thu Aug 12 12:07:06 GMT 2021","8020","conduit_tests","delete_06_test","","","","test_delete_post",""
"passed","Thu Aug 12 12:11:58 GMT 2021","Thu Aug 12 12:12:18 GMT 2021","20120","conduit_tests","register_01_test","","","","test_register",""
"passed","Thu Aug 12 12:07:56 GMT 2021","Thu Aug 12 12:08:29 GMT 2021","33060","conduit_tests","list_pagin_08_test","","","","test_register",""
"passed","Thu Aug 12 12:09:01 GMT 2021","Thu Aug 12 12:09:17 GMT 2021","15107","conduit_tests","listazas_10_test","","","","test_register",""
"passed","Thu Aug 12 12:06:05 GMT 2021","Thu Aug 12 12:06:38 GMT 2021","32879","conduit_tests","cookie_post_07_test","","","","test_cookie1",""
"passed","Thu Aug 12 12:08:51 GMT 2021","Thu Aug 12 12:09:01 GMT 2021","10110","conduit_tests","list_pagin_08_test","","","","test_pagin",""
"broken","Thu Aug 12 12:09:38 GMT 2021","Thu Aug 12 12:10:03 GMT 2021","24625","conduit_tests","login_02_test","","","","test_login",""
"broken","Thu Aug 12 12:06:55 GMT 2021","Thu Aug 12 12:06:58 GMT 2021","3018","conduit_tests","delete_06_test","","","","test_new_post",""
"broken","Thu Aug 12 12:10:56 GMT 2021","Thu Aug 12 12:11:09 GMT 2021","12552","conduit_tests","new_post_04_test","","","","test_login",""
