"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Aug 15 20:46:54 GMT 2021","Sun Aug 15 20:47:25 GMT 2021","30445","conduit_tests","adatbevitel_11_test","","","","test_adatbevitel",""
"passed","Sun Aug 15 20:48:45 GMT 2021","Sun Aug 15 20:49:18 GMT 2021","32956","conduit_tests","edit_email_05_test","","","","test_register",""
"passed","Sun Aug 15 20:50:26 GMT 2021","Sun Aug 15 20:50:36 GMT 2021","10106","conduit_tests","list_pagin_08_test","","","","test_pagin",""
"passed","Sun Aug 15 20:46:41 GMT 2021","Sun Aug 15 20:46:54 GMT 2021","13532","conduit_tests","adatbevitel_11_test","","","","test_login",""
"passed","Sun Aug 15 20:52:51 GMT 2021","Sun Aug 15 20:53:08 GMT 2021","17139","conduit_tests","new_post_04_test","","","","test_login",""
"passed","Sun Aug 15 20:47:25 GMT 2021","Sun Aug 15 20:47:46 GMT 2021","20923","conduit_tests","cookie_post_07_test","","","","test_register",""
"passed","Sun Aug 15 20:47:46 GMT 2021","Sun Aug 15 20:48:18 GMT 2021","32139","conduit_tests","cookie_post_07_test","","","","test_cookie1",""
"passed","Sun Aug 15 20:54:47 GMT 2021","Sun Aug 15 20:54:47 GMT 2021","163","conduit_tests","save_09_test","","","","test_save",""
"passed","Sun Aug 15 20:52:23 GMT 2021","Sun Aug 15 20:52:38 GMT 2021","15534","conduit_tests","logout_03_test","","","","test_login",""
"passed","Sun Aug 15 20:54:40 GMT 2021","Sun Aug 15 20:54:47 GMT 2021","6497","conduit_tests","save_09_test","","","","test_login",""
"passed","Sun Aug 15 20:53:49 GMT 2021","Sun Aug 15 20:53:59 GMT 2021","10023","conduit_tests","new_post_04_test","","","","test_check2",""
"broken","Sun Aug 15 20:51:12 GMT 2021","Sun Aug 15 20:51:50 GMT 2021","37648","conduit_tests","login_02_test","","","","test_login",""
"passed","Sun Aug 15 20:49:35 GMT 2021","Sun Aug 15 20:50:08 GMT 2021","32968","conduit_tests","list_pagin_08_test","","","","test_register",""
"passed","Sun Aug 15 20:48:26 GMT 2021","Sun Aug 15 20:48:37 GMT 2021","11512","conduit_tests","delete_06_test","","","","test_login",""
"passed","Sun Aug 15 20:50:57 GMT 2021","Sun Aug 15 20:51:12 GMT 2021","14934","conduit_tests","login_02_test","","","","test_register",""
"broken","Sun Aug 15 20:53:20 GMT 2021","Sun Aug 15 20:53:48 GMT 2021","28557","conduit_tests","new_post_04_test","","","","test_new_post",""
"broken","Sun Aug 15 20:53:08 GMT 2021","Sun Aug 15 20:53:09 GMT 2021","1097","conduit_tests","new_post_04_test","","","","test_home",""
"broken","Sun Aug 15 20:52:38 GMT 2021","Sun Aug 15 20:52:43 GMT 2021","5017","conduit_tests","logout_03_test","","","","test_logout",""
"passed","Sun Aug 15 20:49:18 GMT 2021","Sun Aug 15 20:49:34 GMT 2021","15532","conduit_tests","edit_email_05_test","","","","test_login",""
"passed","Sun Aug 15 20:50:08 GMT 2021","Sun Aug 15 20:50:26 GMT 2021","17496","conduit_tests","list_pagin_08_test","","","","test_login",""
"broken","Sun Aug 15 20:48:40 GMT 2021","Sun Aug 15 20:48:45 GMT 2021","5020","conduit_tests","delete_06_test","","","","test_delete_post",""
"broken","Sun Aug 15 20:53:48 GMT 2021","Sun Aug 15 20:53:49 GMT 2021","1084","conduit_tests","new_post_04_test","","","","test_home2",""
"passed","Sun Aug 15 20:50:36 GMT 2021","Sun Aug 15 20:50:51 GMT 2021","14983","conduit_tests","listazas_10_test","","","","test_register",""
"passed","Sun Aug 15 20:50:51 GMT 2021","Sun Aug 15 20:50:57 GMT 2021","6467","conduit_tests","listazas_10_test","","","","test_login",""
"broken","Sun Aug 15 20:48:37 GMT 2021","Sun Aug 15 20:48:40 GMT 2021","3019","conduit_tests","delete_06_test","","","","test_new_post",""
"passed","Sun Aug 15 20:46:17 GMT 2021","Sun Aug 15 20:46:41 GMT 2021","24205","conduit_tests","adatbevitel_11_test","","","","test_register",""
"passed","Sun Aug 15 20:50:57 GMT 2021","Sun Aug 15 20:50:57 GMT 2021","12","conduit_tests","listazas_10_test","","","","test_listazas",""
"passed","Sun Aug 15 20:53:10 GMT 2021","Sun Aug 15 20:53:20 GMT 2021","10023","conduit_tests","new_post_04_test","","","","test_check1",""
"passed","Sun Aug 15 20:54:25 GMT 2021","Sun Aug 15 20:54:40 GMT 2021","15031","conduit_tests","save_09_test","","","","test_register",""
"broken","Sun Aug 15 20:49:34 GMT 2021","Sun Aug 15 20:49:35 GMT 2021","1095","conduit_tests","edit_email_05_test","","","","test_edit_emil",""
"passed","Sun Aug 15 20:53:59 GMT 2021","Sun Aug 15 20:54:25 GMT 2021","26011","conduit_tests","register_first_test","","","","test_register",""
"passed","Sun Aug 15 20:51:50 GMT 2021","Sun Aug 15 20:52:23 GMT 2021","33049","conduit_tests","logout_03_test","","","","test_register",""
"passed","Sun Aug 15 20:48:18 GMT 2021","Sun Aug 15 20:48:26 GMT 2021","7942","conduit_tests","delete_06_test","","","","test_register",""
"broken","Sun Aug 15 20:52:43 GMT 2021","Sun Aug 15 20:52:51 GMT 2021","7742","conduit_tests","new_post_04_test","","","","test_register",""
