"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Aug 03 12:00:14 GMT 2021","Tue Aug 03 12:00:15 GMT 2021","1151","conduit_tests","cookie_post_test","","","","test_cookie1",""
"broken","Tue Aug 03 12:04:00 GMT 2021","Tue Aug 03 12:04:06 GMT 2021","6529","conduit_tests","new_post_test","","","","test_login",""
"broken","Tue Aug 03 12:04:10 GMT 2021","Tue Aug 03 12:04:25 GMT 2021","14534","conduit_tests","new_post_test","","","","test_new_post",""
"passed","Tue Aug 03 12:03:37 GMT 2021","Tue Aug 03 12:03:47 GMT 2021","10545","conduit_tests","logout_test","","","","test_login",""
"passed","Tue Aug 03 12:02:11 GMT 2021","Tue Aug 03 12:02:21 GMT 2021","10118","conduit_tests","list_pagin_test","","","","test_pagin",""
"broken","Tue Aug 03 12:01:26 GMT 2021","Tue Aug 03 12:01:27 GMT 2021","1066","conduit_tests","edit_post_test","","","","test_edit_emil",""
"broken","Tue Aug 03 12:00:35 GMT 2021","Tue Aug 03 12:00:38 GMT 2021","3020","conduit_tests","delete_test","","","","test_delete_post",""
"passed","Tue Aug 03 12:04:59 GMT 2021","Tue Aug 03 12:05:05 GMT 2021","6520","conduit_tests","save_test","","","","test_login",""
"passed","Tue Aug 03 12:04:44 GMT 2021","Tue Aug 03 12:04:59 GMT 2021","15116","conduit_tests","save_test","","","","test_register",""
"passed","Tue Aug 03 12:00:38 GMT 2021","Tue Aug 03 12:01:11 GMT 2021","33098","conduit_tests","edit_post_test","","","","test_register",""
"passed","Tue Aug 03 12:02:36 GMT 2021","Tue Aug 03 12:02:43 GMT 2021","6492","conduit_tests","listazas_test","","","","test_login",""
"passed","Tue Aug 03 12:04:06 GMT 2021","Tue Aug 03 12:04:10 GMT 2021","4018","conduit_tests","new_post_test","","","","test_check1",""
"broken","Tue Aug 03 12:02:43 GMT 2021","Tue Aug 03 12:03:04 GMT 2021","20882","conduit_tests","login_test","","","","test_login",""
"passed","Tue Aug 03 12:01:11 GMT 2021","Tue Aug 03 12:01:26 GMT 2021","15553","conduit_tests","edit_post_test","","","","test_login",""
"passed","Tue Aug 03 12:00:15 GMT 2021","Tue Aug 03 12:00:23 GMT 2021","8028","conduit_tests","delete_test","","","","test_register",""
"passed","Tue Aug 03 12:04:25 GMT 2021","Tue Aug 03 12:04:29 GMT 2021","4015","conduit_tests","new_post_test","","","","test_check2",""
"passed","Tue Aug 03 12:02:43 GMT 2021","Tue Aug 03 12:02:43 GMT 2021","15","conduit_tests","listazas_test","","","","test_listazas",""
"passed","Tue Aug 03 12:00:23 GMT 2021","Tue Aug 03 12:00:32 GMT 2021","8523","conduit_tests","delete_test","","","","test_login",""
"broken","Tue Aug 03 12:02:01 GMT 2021","Tue Aug 03 12:02:11 GMT 2021","10581","conduit_tests","list_pagin_test","","","","test_login",""
"passed","Tue Aug 03 12:03:50 GMT 2021","Tue Aug 03 12:04:00 GMT 2021","10046","conduit_tests","new_post_test","","","","test_register",""
"passed","Tue Aug 03 12:00:03 GMT 2021","Tue Aug 03 12:00:14 GMT 2021","10534","conduit_tests","cookie_post_test","","","","test_login",""
"broken","Tue Aug 03 12:00:32 GMT 2021","Tue Aug 03 12:00:35 GMT 2021","3021","conduit_tests","delete_test","","","","test_new_post",""
"passed","Tue Aug 03 12:02:21 GMT 2021","Tue Aug 03 12:02:36 GMT 2021","15105","conduit_tests","listazas_test","","","","test_register",""
"passed","Tue Aug 03 12:01:27 GMT 2021","Tue Aug 03 12:02:01 GMT 2021","33091","conduit_tests","list_pagin_test","","","","test_register",""
"passed","Tue Aug 03 11:59:29 GMT 2021","Tue Aug 03 12:00:03 GMT 2021","33862","conduit_tests","cookie_post_test","","","","test_register",""
"broken","Tue Aug 03 12:03:47 GMT 2021","Tue Aug 03 12:03:49 GMT 2021","2021","conduit_tests","logout_test","","","","test_logout",""
"passed","Tue Aug 03 12:05:06 GMT 2021","Tue Aug 03 12:05:06 GMT 2021","13","conduit_tests","save_test","","","","test_save",""
"passed","Tue Aug 03 12:04:29 GMT 2021","Tue Aug 03 12:04:44 GMT 2021","15088","conduit_tests","register_test","","","","test_register",""
"passed","Tue Aug 03 12:03:04 GMT 2021","Tue Aug 03 12:03:37 GMT 2021","33087","conduit_tests","logout_test","","","","test_register",""
