"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 01 13:06:39 GMT 2021","Sun Aug 01 13:06:41 GMT 2021","2102","conduit_tests","list_pagin_test","","","","test_pagin",""
"passed","Sun Aug 01 13:05:06 GMT 2021","Sun Aug 01 13:05:39 GMT 2021","32905","conduit_tests","edit_post_test","","","","test_register",""
"passed","Sun Aug 01 13:07:23 GMT 2021","Sun Aug 01 13:07:56 GMT 2021","32947","conduit_tests","logout_test","","","","test_register",""
"broken","Sun Aug 01 13:05:05 GMT 2021","Sun Aug 01 13:05:06 GMT 2021","1194","conduit_tests","cookie_post_test","","","","test_cookie1",""
"passed","Sun Aug 01 13:04:20 GMT 2021","Sun Aug 01 13:04:54 GMT 2021","33976","conduit_tests","cookie_post_test","","","","test_register",""
"passed","Sun Aug 01 13:05:39 GMT 2021","Sun Aug 01 13:05:54 GMT 2021","15528","conduit_tests","edit_post_test","","","","test_login",""
"broken","Sun Aug 01 13:05:54 GMT 2021","Sun Aug 01 13:05:55 GMT 2021","1097","conduit_tests","edit_post_test","","","","test_edit_emil",""
"passed","Sun Aug 01 13:08:09 GMT 2021","Sun Aug 01 13:08:24 GMT 2021","14924","conduit_tests","register_test","","","","test_register",""
"passed","Sun Aug 01 13:07:02 GMT 2021","Sun Aug 01 13:07:02 GMT 2021","12","conduit_tests","listazas_test","","","","test_listazas",""
"passed","Sun Aug 01 13:04:54 GMT 2021","Sun Aug 01 13:05:05 GMT 2021","10560","conduit_tests","cookie_post_test","","","","test_login",""
"passed","Sun Aug 01 13:05:55 GMT 2021","Sun Aug 01 13:06:28 GMT 2021","32929","conduit_tests","list_pagin_test","","","","test_register",""
"broken","Sun Aug 01 13:07:02 GMT 2021","Sun Aug 01 13:07:23 GMT 2021","20702","conduit_tests","login_test","","","","test_login",""
"passed","Sun Aug 01 13:06:56 GMT 2021","Sun Aug 01 13:07:02 GMT 2021","6488","conduit_tests","listazas_test","","","","test_login",""
"broken","Sun Aug 01 13:08:07 GMT 2021","Sun Aug 01 13:08:09 GMT 2021","2018","conduit_tests","logout_test","","","","test_logout",""
"passed","Sun Aug 01 13:06:41 GMT 2021","Sun Aug 01 13:06:56 GMT 2021","14929","conduit_tests","listazas_test","","","","test_register",""
"broken","Sun Aug 01 13:06:28 GMT 2021","Sun Aug 01 13:06:39 GMT 2021","10538","conduit_tests","list_pagin_test","","","","test_login",""
"passed","Sun Aug 01 13:07:56 GMT 2021","Sun Aug 01 13:08:07 GMT 2021","10550","conduit_tests","logout_test","","","","test_login",""
