"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Aug 02 17:33:18 GMT 2021","Mon Aug 02 17:33:19 GMT 2021","1084","conduit_tests","edit_post_test","","","","test_edit_emil",""
"passed","Mon Aug 02 17:31:23 GMT 2021","Mon Aug 02 17:31:56 GMT 2021","32973","conduit_tests","cookie_post_test","","","","test_register",""
"broken","Mon Aug 02 17:35:30 GMT 2021","Mon Aug 02 17:35:32 GMT 2021","2018","conduit_tests","logout_test","","","","test_logout",""
"passed","Mon Aug 02 17:36:06 GMT 2021","Mon Aug 02 17:36:10 GMT 2021","4012","conduit_tests","new_post_test","","","","test_check2",""
"passed","Mon Aug 02 17:35:48 GMT 2021","Mon Aug 02 17:35:52 GMT 2021","4014","conduit_tests","new_post_test","","","","test_check1",""
"broken","Mon Aug 02 17:32:27 GMT 2021","Mon Aug 02 17:32:30 GMT 2021","3016","conduit_tests","delete_test","","","","test_delete_post",""
"passed","Mon Aug 02 17:34:19 GMT 2021","Mon Aug 02 17:34:26 GMT 2021","6388","conduit_tests","listazas_test","","","","test_login",""
"passed","Mon Aug 02 17:35:19 GMT 2021","Mon Aug 02 17:35:30 GMT 2021","10434","conduit_tests","logout_test","","","","test_login",""
"passed","Mon Aug 02 17:34:26 GMT 2021","Mon Aug 02 17:34:26 GMT 2021","11","conduit_tests","listazas_test","","","","test_listazas",""
"broken","Mon Aug 02 17:32:24 GMT 2021","Mon Aug 02 17:32:27 GMT 2021","3018","conduit_tests","delete_test","","","","test_new_post",""
"passed","Mon Aug 02 17:36:10 GMT 2021","Mon Aug 02 17:36:25 GMT 2021","14796","conduit_tests","register_test","","","","test_register",""
"broken","Mon Aug 02 17:32:06 GMT 2021","Mon Aug 02 17:32:08 GMT 2021","1150","conduit_tests","cookie_post_test","","","","test_cookie1",""
"broken","Mon Aug 02 17:35:52 GMT 2021","Mon Aug 02 17:36:06 GMT 2021","14459","conduit_tests","new_post_test","","","","test_new_post",""
"passed","Mon Aug 02 17:35:32 GMT 2021","Mon Aug 02 17:35:41 GMT 2021","9752","conduit_tests","new_post_test","","","","test_register",""
"passed","Mon Aug 02 17:32:15 GMT 2021","Mon Aug 02 17:32:24 GMT 2021","8380","conduit_tests","delete_test","","","","test_login",""
"passed","Mon Aug 02 17:33:19 GMT 2021","Mon Aug 02 17:33:52 GMT 2021","32770","conduit_tests","list_pagin_test","","","","test_register",""
"passed","Mon Aug 02 17:36:25 GMT 2021","Mon Aug 02 17:36:40 GMT 2021","14818","conduit_tests","save_test","","","","test_register",""
"passed","Mon Aug 02 17:34:46 GMT 2021","Mon Aug 02 17:35:19 GMT 2021","32785","conduit_tests","logout_test","","","","test_register",""
"passed","Mon Aug 02 17:32:30 GMT 2021","Mon Aug 02 17:33:03 GMT 2021","32754","conduit_tests","edit_post_test","","","","test_register",""
"broken","Mon Aug 02 17:34:26 GMT 2021","Mon Aug 02 17:34:46 GMT 2021","20626","conduit_tests","login_test","","","","test_login",""
"passed","Mon Aug 02 17:36:46 GMT 2021","Mon Aug 02 17:36:46 GMT 2021","11","conduit_tests","save_test","","","","test_save",""
"broken","Mon Aug 02 17:35:41 GMT 2021","Mon Aug 02 17:35:48 GMT 2021","6403","conduit_tests","new_post_test","","","","test_login",""
"passed","Mon Aug 02 17:33:03 GMT 2021","Mon Aug 02 17:33:18 GMT 2021","15430","conduit_tests","edit_post_test","","","","test_login",""
"passed","Mon Aug 02 17:36:40 GMT 2021","Mon Aug 02 17:36:46 GMT 2021","6387","conduit_tests","save_test","","","","test_login",""
"passed","Mon Aug 02 17:31:56 GMT 2021","Mon Aug 02 17:32:06 GMT 2021","10438","conduit_tests","cookie_post_test","","","","test_login",""
"passed","Mon Aug 02 17:34:04 GMT 2021","Mon Aug 02 17:34:19 GMT 2021","14897","conduit_tests","listazas_test","","","","test_register",""
"passed","Mon Aug 02 17:32:08 GMT 2021","Mon Aug 02 17:32:15 GMT 2021","7718","conduit_tests","delete_test","","","","test_register",""
"broken","Mon Aug 02 17:33:52 GMT 2021","Mon Aug 02 17:34:02 GMT 2021","10419","conduit_tests","list_pagin_test","","","","test_login",""
"passed","Mon Aug 02 17:34:02 GMT 2021","Mon Aug 02 17:34:04 GMT 2021","2095","conduit_tests","list_pagin_test","","","","test_pagin",""
