"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 12 12:14:20 GMT 2021","Thu Aug 12 12:14:27 GMT 2021","6504","conduit_tests","save_09_test","","","","test_login",""
"passed","Thu Aug 12 12:09:27 GMT 2021","Thu Aug 12 12:09:43 GMT 2021","15546","conduit_tests","edit_post_05_test","","","","test_login",""
"passed","Thu Aug 12 12:13:35 GMT 2021","Thu Aug 12 12:13:45 GMT 2021","10019","conduit_tests","new_post_04_test","","","","test_check2",""
"passed","Thu Aug 12 12:14:05 GMT 2021","Thu Aug 12 12:14:20 GMT 2021","15024","conduit_tests","save_09_test","","","","test_register",""
"passed","Thu Aug 12 12:08:35 GMT 2021","Thu Aug 12 12:08:43 GMT 2021","8494","conduit_tests","delete_06_test","","","","test_login",""
"passed","Thu Aug 12 12:08:55 GMT 2021","Thu Aug 12 12:09:27 GMT 2021","32916","conduit_tests","edit_post_05_test","","","","test_register",""
"passed","Thu Aug 12 12:07:15 GMT 2021","Thu Aug 12 12:07:38 GMT 2021","22755","conduit_tests","adatbevitel_11_test","","","","test_register",""
"broken","Thu Aug 12 12:07:46 GMT 2021","Thu Aug 12 12:07:55 GMT 2021","8675","conduit_tests","cookie_post_07_test","","","","test_register",""
"passed","Thu Aug 12 12:07:55 GMT 2021","Thu Aug 12 12:08:27 GMT 2021","32073","conduit_tests","cookie_post_07_test","","","","test_cookie1",""
"passed","Thu Aug 12 12:11:51 GMT 2021","Thu Aug 12 12:12:24 GMT 2021","32924","conduit_tests","logout_03_test","","","","test_register",""
"passed","Thu Aug 12 12:08:27 GMT 2021","Thu Aug 12 12:08:35 GMT 2021","7862","conduit_tests","delete_06_test","","","","test_register",""
"broken","Thu Aug 12 12:12:34 GMT 2021","Thu Aug 12 12:12:39 GMT 2021","5023","conduit_tests","logout_03_test","","","","test_logout",""
"passed","Thu Aug 12 12:11:05 GMT 2021","Thu Aug 12 12:11:11 GMT 2021","6468","conduit_tests","listazas_10_test","","","","test_login",""
"passed","Thu Aug 12 12:07:38 GMT 2021","Thu Aug 12 12:07:46 GMT 2021","8518","conduit_tests","adatbevitel_11_test","","","","test_login",""
"broken","Thu Aug 12 12:11:26 GMT 2021","Thu Aug 12 12:11:51 GMT 2021","24615","conduit_tests","login_02_test","","","","test_login",""
"passed","Thu Aug 12 12:10:50 GMT 2021","Thu Aug 12 12:11:05 GMT 2021","15091","conduit_tests","listazas_10_test","","","","test_register",""
"broken","Thu Aug 12 12:12:44 GMT 2021","Thu Aug 12 12:12:57 GMT 2021","12520","conduit_tests","new_post_04_test","","","","test_login",""
"passed","Thu Aug 12 12:12:24 GMT 2021","Thu Aug 12 12:12:34 GMT 2021","10552","conduit_tests","logout_03_test","","","","test_login",""
"passed","Thu Aug 12 12:14:27 GMT 2021","Thu Aug 12 12:14:27 GMT 2021","13","conduit_tests","save_09_test","","","","test_save",""
"passed","Thu Aug 12 12:11:11 GMT 2021","Thu Aug 12 12:11:26 GMT 2021","14905","conduit_tests","login_02_test","","","","test_register",""
"broken","Thu Aug 12 12:10:17 GMT 2021","Thu Aug 12 12:10:40 GMT 2021","22540","conduit_tests","list_pagin_08_test","","","","test_login",""
"broken","Thu Aug 12 12:08:46 GMT 2021","Thu Aug 12 12:08:54 GMT 2021","8025","conduit_tests","delete_06_test","","","","test_delete_post",""
"broken","Thu Aug 12 12:09:43 GMT 2021","Thu Aug 12 12:09:44 GMT 2021","1071","conduit_tests","edit_post_05_test","","","","test_edit_emil",""
"passed","Thu Aug 12 12:09:44 GMT 2021","Thu Aug 12 12:10:17 GMT 2021","32932","conduit_tests","list_pagin_08_test","","","","test_register",""
"broken","Thu Aug 12 12:12:39 GMT 2021","Thu Aug 12 12:12:44 GMT 2021","4641","conduit_tests","new_post_04_test","","","","test_register",""
"passed","Thu Aug 12 12:13:45 GMT 2021","Thu Aug 12 12:14:05 GMT 2021","19954","conduit_tests","register_01_test","","","","test_register",""
"passed","Thu Aug 12 12:10:40 GMT 2021","Thu Aug 12 12:10:50 GMT 2021","10109","conduit_tests","list_pagin_08_test","","","","test_pagin",""
"broken","Thu Aug 12 12:08:43 GMT 2021","Thu Aug 12 12:08:46 GMT 2021","3022","conduit_tests","delete_06_test","","","","test_new_post",""
"passed","Thu Aug 12 12:11:11 GMT 2021","Thu Aug 12 12:11:11 GMT 2021","14","conduit_tests","listazas_10_test","","","","test_listazas",""
"passed","Thu Aug 12 12:12:57 GMT 2021","Thu Aug 12 12:13:07 GMT 2021","10024","conduit_tests","new_post_04_test","","","","test_check1",""
"broken","Thu Aug 12 12:13:07 GMT 2021","Thu Aug 12 12:13:35 GMT 2021","28548","conduit_tests","new_post_04_test","","","","test_new_post",""
