"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Aug 01 22:35:53 GMT 2021","Sun Aug 01 22:35:56 GMT 2021","3020","conduit_tests","delete_test","","","","test_new_post",""
"passed","Sun Aug 01 22:35:45 GMT 2021","Sun Aug 01 22:35:53 GMT 2021","8547","conduit_tests","delete_test","","","","test_login",""
"passed","Sun Aug 01 22:34:51 GMT 2021","Sun Aug 01 22:35:25 GMT 2021","34436","conduit_tests","cookie_post_test","","","","test_register",""
"passed","Sun Aug 01 22:35:37 GMT 2021","Sun Aug 01 22:35:45 GMT 2021","8075","conduit_tests","delete_test","","","","test_register",""
"broken","Sun Aug 01 22:35:56 GMT 2021","Sun Aug 01 22:35:59 GMT 2021","3021","conduit_tests","delete_test","","","","test_delete_post",""
"broken","Sun Aug 01 22:35:36 GMT 2021","Sun Aug 01 22:35:37 GMT 2021","1155","conduit_tests","cookie_post_test","","","","test_cookie1",""
"passed","Sun Aug 01 22:37:57 GMT 2021","Sun Aug 01 22:37:57 GMT 2021","13","conduit_tests","listazas_test","","","","test_listazas",""
"passed","Sun Aug 01 22:39:04 GMT 2021","Sun Aug 01 22:39:19 GMT 2021","15124","conduit_tests","register_test","","","","test_register",""
"passed","Sun Aug 01 22:36:33 GMT 2021","Sun Aug 01 22:36:48 GMT 2021","15559","conduit_tests","edit_post_test","","","","test_login",""
"passed","Sun Aug 01 22:37:35 GMT 2021","Sun Aug 01 22:37:50 GMT 2021","15134","conduit_tests","listazas_test","","","","test_register",""
"passed","Sun Aug 01 22:35:25 GMT 2021","Sun Aug 01 22:35:36 GMT 2021","10549","conduit_tests","cookie_post_test","","","","test_login",""
"passed","Sun Aug 01 22:36:49 GMT 2021","Sun Aug 01 22:37:22 GMT 2021","33120","conduit_tests","list_pagin_test","","","","test_register",""
"passed","Sun Aug 01 22:36:00 GMT 2021","Sun Aug 01 22:36:33 GMT 2021","33123","conduit_tests","edit_post_test","","","","test_register",""
"passed","Sun Aug 01 22:37:50 GMT 2021","Sun Aug 01 22:37:57 GMT 2021","6500","conduit_tests","listazas_test","","","","test_login",""
"broken","Sun Aug 01 22:39:02 GMT 2021","Sun Aug 01 22:39:04 GMT 2021","2020","conduit_tests","logout_test","","","","test_logout",""
"passed","Sun Aug 01 22:38:18 GMT 2021","Sun Aug 01 22:38:51 GMT 2021","33164","conduit_tests","logout_test","","","","test_register",""
"broken","Sun Aug 01 22:36:48 GMT 2021","Sun Aug 01 22:36:49 GMT 2021","1053","conduit_tests","edit_post_test","","","","test_edit_emil",""
"broken","Sun Aug 01 22:37:57 GMT 2021","Sun Aug 01 22:38:18 GMT 2021","20937","conduit_tests","login_test","","","","test_login",""
"passed","Sun Aug 01 22:38:51 GMT 2021","Sun Aug 01 22:39:02 GMT 2021","10594","conduit_tests","logout_test","","","","test_login",""
"broken","Sun Aug 01 22:37:22 GMT 2021","Sun Aug 01 22:37:33 GMT 2021","10569","conduit_tests","list_pagin_test","","","","test_login",""
"passed","Sun Aug 01 22:37:33 GMT 2021","Sun Aug 01 22:37:35 GMT 2021","2107","conduit_tests","list_pagin_test","","","","test_pagin",""
