"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 04 12:40:50 GMT 2021","Wed Aug 04 12:40:50 GMT 2021","11","conduit_tests","save_09_test","","","","test_save",""
"broken","Wed Aug 04 12:35:29 GMT 2021","Wed Aug 04 12:35:32 GMT 2021","3019","conduit_tests","delete_06_test","","","","test_new_post",""
"passed","Wed Aug 04 12:37:55 GMT 2021","Wed Aug 04 12:37:55 GMT 2021","11","conduit_tests","listazas_10_test","","","","test_listazas",""
"broken","Wed Aug 04 12:39:18 GMT 2021","Wed Aug 04 12:39:28 GMT 2021","9411","conduit_tests","new_post_04_test","","","","test_login",""
"passed","Wed Aug 04 12:38:20 GMT 2021","Wed Aug 04 12:38:53 GMT 2021","32794","conduit_tests","logout_03_test","","","","test_register",""
"passed","Wed Aug 04 12:34:59 GMT 2021","Wed Aug 04 12:35:10 GMT 2021","10426","conduit_tests","cookie_post_07_test","","","","test_login",""
"passed","Wed Aug 04 12:40:04 GMT 2021","Wed Aug 04 12:40:14 GMT 2021","10015","conduit_tests","new_post_04_test","","","","test_check2",""
"passed","Wed Aug 04 12:35:13 GMT 2021","Wed Aug 04 12:35:21 GMT 2021","7800","conduit_tests","delete_06_test","","","","test_register",""
"broken","Wed Aug 04 12:35:10 GMT 2021","Wed Aug 04 12:35:13 GMT 2021","3140","conduit_tests","cookie_post_07_test","","","","test_cookie1",""
"broken","Wed Aug 04 12:39:03 GMT 2021","Wed Aug 04 12:39:08 GMT 2021","5020","conduit_tests","logout_03_test","","","","test_logout",""
"passed","Wed Aug 04 12:38:53 GMT 2021","Wed Aug 04 12:39:03 GMT 2021","10445","conduit_tests","logout_03_test","","","","test_login",""
"passed","Wed Aug 04 12:40:44 GMT 2021","Wed Aug 04 12:40:50 GMT 2021","6405","conduit_tests","save_09_test","","","","test_login",""
"passed","Wed Aug 04 12:37:49 GMT 2021","Wed Aug 04 12:37:55 GMT 2021","6383","conduit_tests","listazas_10_test","","","","test_login",""
"passed","Wed Aug 04 12:36:25 GMT 2021","Wed Aug 04 12:36:57 GMT 2021","32838","conduit_tests","list_pagin_08_test","","","","test_register",""
"passed","Wed Aug 04 12:34:26 GMT 2021","Wed Aug 04 12:34:59 GMT 2021","32795","conduit_tests","cookie_post_07_test","","","","test_register",""
"passed","Wed Aug 04 12:40:14 GMT 2021","Wed Aug 04 12:40:29 GMT 2021","14790","conduit_tests","register_01_test","","","","test_register",""
"passed","Wed Aug 04 12:35:35 GMT 2021","Wed Aug 04 12:36:08 GMT 2021","32865","conduit_tests","edit_post_05_test","","","","test_register",""
"broken","Wed Aug 04 12:35:32 GMT 2021","Wed Aug 04 12:35:35 GMT 2021","3018","conduit_tests","delete_06_test","","","","test_delete_post",""
"passed","Wed Aug 04 12:39:28 GMT 2021","Wed Aug 04 12:39:38 GMT 2021","10020","conduit_tests","new_post_04_test","","","","test_check1",""
"passed","Wed Aug 04 12:37:20 GMT 2021","Wed Aug 04 12:37:30 GMT 2021","10098","conduit_tests","list_pagin_08_test","","","","test_pagin",""
"passed","Wed Aug 04 12:39:08 GMT 2021","Wed Aug 04 12:39:18 GMT 2021","9736","conduit_tests","new_post_04_test","","","","test_register",""
"passed","Wed Aug 04 12:35:21 GMT 2021","Wed Aug 04 12:35:29 GMT 2021","8386","conduit_tests","delete_06_test","","","","test_login",""
"broken","Wed Aug 04 12:37:55 GMT 2021","Wed Aug 04 12:38:20 GMT 2021","24632","conduit_tests","login_02_test","","","","test_login",""
"passed","Wed Aug 04 12:40:29 GMT 2021","Wed Aug 04 12:40:44 GMT 2021","14785","conduit_tests","save_09_test","","","","test_register",""
"passed","Wed Aug 04 12:36:08 GMT 2021","Wed Aug 04 12:36:24 GMT 2021","15437","conduit_tests","edit_post_05_test","","","","test_login",""
"passed","Wed Aug 04 12:33:55 GMT 2021","Wed Aug 04 12:34:18 GMT 2021","22680","conduit_tests","adatbevitel_11_test","","","","test_register",""
"broken","Wed Aug 04 12:36:57 GMT 2021","Wed Aug 04 12:37:20 GMT 2021","22427","conduit_tests","list_pagin_08_test","","","","test_login",""
"broken","Wed Aug 04 12:36:24 GMT 2021","Wed Aug 04 12:36:25 GMT 2021","1082","conduit_tests","edit_post_05_test","","","","test_edit_emil",""
"passed","Wed Aug 04 12:37:30 GMT 2021","Wed Aug 04 12:37:49 GMT 2021","19050","conduit_tests","listazas_10_test","","","","test_register",""
"broken","Wed Aug 04 12:39:38 GMT 2021","Wed Aug 04 12:40:04 GMT 2021","26465","conduit_tests","new_post_04_test","","","","test_new_post",""
"passed","Wed Aug 04 12:34:18 GMT 2021","Wed Aug 04 12:34:26 GMT 2021","8417","conduit_tests","adatbevitel_11_test","","","","test_login",""
