"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Aug 13 12:15:30 GMT 2021","Fri Aug 13 12:15:32 GMT 2021","1091","conduit_tests","new_post_04_test","","","","test_home",""
"broken","Fri Aug 13 12:09:08 GMT 2021","Fri Aug 13 12:09:38 GMT 2021","30440","conduit_tests","adatbevitel_11_test","","","","test_adatbevitel",""
"passed","Fri Aug 13 12:10:19 GMT 2021","Fri Aug 13 12:10:27 GMT 2021","7991","conduit_tests","delete_06_test","","","","test_register",""
"broken","Fri Aug 13 12:13:14 GMT 2021","Fri Aug 13 12:13:47 GMT 2021","32639","conduit_tests","login_02_test","","","","test_login",""
"broken","Fri Aug 13 12:14:38 GMT 2021","Fri Aug 13 12:14:52 GMT 2021","13626","conduit_tests","new_post_04_test","","","","test_login",""
"broken","Fri Aug 13 12:10:42 GMT 2021","Fri Aug 13 12:10:42 GMT 2021","17","conduit_tests","delete_06_test","","","","test_delete_post",""
"passed","Fri Aug 13 12:14:20 GMT 2021","Fri Aug 13 12:14:33 GMT 2021","13528","conduit_tests","logout_03_test","","","","test_login",""
"passed","Fri Aug 13 12:12:27 GMT 2021","Fri Aug 13 12:12:37 GMT 2021","10106","conduit_tests","list_pagin_08_test","","","","test_pagin",""
"passed","Fri Aug 13 12:11:15 GMT 2021","Fri Aug 13 12:11:31 GMT 2021","15509","conduit_tests","edit_post_05_test","","","","test_login",""
"passed","Fri Aug 13 12:16:02 GMT 2021","Fri Aug 13 12:16:17 GMT 2021","15053","conduit_tests","save_09_test","","","","test_register",""
"passed","Fri Aug 13 12:16:23 GMT 2021","Fri Aug 13 12:16:23 GMT 2021","13","conduit_tests","save_09_test","","","","test_save",""
"passed","Fri Aug 13 12:16:17 GMT 2021","Fri Aug 13 12:16:23 GMT 2021","6499","conduit_tests","save_09_test","","","","test_login",""
"passed","Fri Aug 13 12:15:32 GMT 2021","Fri Aug 13 12:15:42 GMT 2021","10024","conduit_tests","new_post_04_test","","","","test_check2",""
"broken","Fri Aug 13 12:10:39 GMT 2021","Fri Aug 13 12:10:42 GMT 2021","3021","conduit_tests","delete_06_test","","","","test_new_post",""
"passed","Fri Aug 13 12:09:47 GMT 2021","Fri Aug 13 12:10:19 GMT 2021","32493","conduit_tests","cookie_post_07_test","","","","test_cookie1",""
"broken","Fri Aug 13 12:12:05 GMT 2021","Fri Aug 13 12:12:27 GMT 2021","22540","conduit_tests","list_pagin_08_test","","","","test_login",""
"passed","Fri Aug 13 12:15:42 GMT 2021","Fri Aug 13 12:16:02 GMT 2021","20075","conduit_tests","register_01_test","","","","test_register",""
"broken","Fri Aug 13 12:14:33 GMT 2021","Fri Aug 13 12:14:33 GMT 2021","18","conduit_tests","logout_03_test","","","","test_logout",""
"passed","Fri Aug 13 12:12:37 GMT 2021","Fri Aug 13 12:12:53 GMT 2021","15034","conduit_tests","listazas_10_test","","","","test_register",""
"passed","Fri Aug 13 12:13:47 GMT 2021","Fri Aug 13 12:14:20 GMT 2021","33046","conduit_tests","logout_03_test","","","","test_register",""
"passed","Fri Aug 13 12:14:52 GMT 2021","Fri Aug 13 12:15:02 GMT 2021","10024","conduit_tests","new_post_04_test","","","","test_check1",""
"passed","Fri Aug 13 12:12:59 GMT 2021","Fri Aug 13 12:12:59 GMT 2021","12","conduit_tests","listazas_10_test","","","","test_listazas",""
"passed","Fri Aug 13 12:08:54 GMT 2021","Fri Aug 13 12:09:08 GMT 2021","13514","conduit_tests","adatbevitel_11_test","","","","test_login",""
"passed","Fri Aug 13 12:12:59 GMT 2021","Fri Aug 13 12:13:14 GMT 2021","14962","conduit_tests","login_02_test","","","","test_register",""
"passed","Fri Aug 13 12:10:42 GMT 2021","Fri Aug 13 12:11:15 GMT 2021","33062","conduit_tests","edit_post_05_test","","","","test_register",""
"passed","Fri Aug 13 12:12:53 GMT 2021","Fri Aug 13 12:12:59 GMT 2021","6457","conduit_tests","listazas_10_test","","","","test_login",""
"passed","Fri Aug 13 12:08:29 GMT 2021","Fri Aug 13 12:08:54 GMT 2021","25011","conduit_tests","adatbevitel_11_test","","","","test_register",""
"broken","Fri Aug 13 12:11:31 GMT 2021","Fri Aug 13 12:11:32 GMT 2021","1109","conduit_tests","edit_post_05_test","","","","test_edit_emil",""
"passed","Fri Aug 13 12:11:32 GMT 2021","Fri Aug 13 12:12:05 GMT 2021","33030","conduit_tests","list_pagin_08_test","","","","test_register",""
"broken","Fri Aug 13 12:15:02 GMT 2021","Fri Aug 13 12:15:30 GMT 2021","28550","conduit_tests","new_post_04_test","","","","test_new_post",""
"broken","Fri Aug 13 12:14:33 GMT 2021","Fri Aug 13 12:14:38 GMT 2021","4843","conduit_tests","new_post_04_test","","","","test_register",""
"broken","Fri Aug 13 12:09:38 GMT 2021","Fri Aug 13 12:09:47 GMT 2021","8777","conduit_tests","cookie_post_07_test","","","","test_register",""
"passed","Fri Aug 13 12:10:27 GMT 2021","Fri Aug 13 12:10:39 GMT 2021","11505","conduit_tests","delete_06_test","","","","test_login",""
