"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 04 12:14:36 GMT 2021","Wed Aug 04 12:14:51 GMT 2021","15065","conduit_tests","listazas_10_test","","","","test_register",""
"broken","Wed Aug 04 12:13:29 GMT 2021","Wed Aug 04 12:13:30 GMT 2021","1083","conduit_tests","edit_post_05_test","","","","test_edit_emil",""
"broken","Wed Aug 04 12:12:35 GMT 2021","Wed Aug 04 12:12:38 GMT 2021","3022","conduit_tests","delete_06_test","","","","test_new_post",""
"broken","Wed Aug 04 12:12:38 GMT 2021","Wed Aug 04 12:12:41 GMT 2021","3020","conduit_tests","delete_06_test","","","","test_delete_post",""
"passed","Wed Aug 04 12:12:41 GMT 2021","Wed Aug 04 12:13:14 GMT 2021","33077","conduit_tests","edit_post_05_test","","","","test_register",""
"broken","Wed Aug 04 12:16:22 GMT 2021","Wed Aug 04 12:16:31 GMT 2021","9533","conduit_tests","new_post_04_test","","","","test_login",""
"passed","Wed Aug 04 12:17:54 GMT 2021","Wed Aug 04 12:17:54 GMT 2021","13","conduit_tests","save_09_test","","","","test_save",""
"passed","Wed Aug 04 12:15:56 GMT 2021","Wed Aug 04 12:16:06 GMT 2021","10541","conduit_tests","logout_03_test","","","","test_login",""
"passed","Wed Aug 04 12:16:31 GMT 2021","Wed Aug 04 12:16:41 GMT 2021","10023","conduit_tests","new_post_04_test","","","","test_check1",""
"passed","Wed Aug 04 12:14:26 GMT 2021","Wed Aug 04 12:14:36 GMT 2021","10109","conduit_tests","list_pagin_08_test","","","","test_pagin",""
"passed","Wed Aug 04 12:12:26 GMT 2021","Wed Aug 04 12:12:35 GMT 2021","8496","conduit_tests","delete_06_test","","","","test_login",""
"passed","Wed Aug 04 12:17:33 GMT 2021","Wed Aug 04 12:17:48 GMT 2021","15086","conduit_tests","save_09_test","","","","test_register",""
"broken","Wed Aug 04 12:16:41 GMT 2021","Wed Aug 04 12:17:08 GMT 2021","26541","conduit_tests","new_post_04_test","","","","test_new_post",""
"passed","Wed Aug 04 12:17:18 GMT 2021","Wed Aug 04 12:17:33 GMT 2021","15108","conduit_tests","register_01_test","","","","test_register",""
"passed","Wed Aug 04 12:11:31 GMT 2021","Wed Aug 04 12:12:04 GMT 2021","33078","conduit_tests","cookie_post_07_test","","","","test_register",""
"passed","Wed Aug 04 12:15:23 GMT 2021","Wed Aug 04 12:15:56 GMT 2021","33080","conduit_tests","logout_03_test","","","","test_register",""
"passed","Wed Aug 04 12:13:31 GMT 2021","Wed Aug 04 12:14:04 GMT 2021","33113","conduit_tests","list_pagin_08_test","","","","test_register",""
"passed","Wed Aug 04 12:12:18 GMT 2021","Wed Aug 04 12:12:26 GMT 2021","7993","conduit_tests","delete_06_test","","","","test_register",""
"broken","Wed Aug 04 12:12:15 GMT 2021","Wed Aug 04 12:12:18 GMT 2021","3156","conduit_tests","cookie_post_07_test","","","","test_cookie1",""
"passed","Wed Aug 04 12:12:04 GMT 2021","Wed Aug 04 12:12:15 GMT 2021","10539","conduit_tests","cookie_post_07_test","","","","test_login",""
"passed","Wed Aug 04 12:17:48 GMT 2021","Wed Aug 04 12:17:54 GMT 2021","6509","conduit_tests","save_09_test","","","","test_login",""
"passed","Wed Aug 04 12:14:51 GMT 2021","Wed Aug 04 12:14:58 GMT 2021","6486","conduit_tests","listazas_10_test","","","","test_login",""
"passed","Wed Aug 04 12:13:14 GMT 2021","Wed Aug 04 12:13:29 GMT 2021","15564","conduit_tests","edit_post_05_test","","","","test_login",""
"passed","Wed Aug 04 12:17:08 GMT 2021","Wed Aug 04 12:17:18 GMT 2021","10019","conduit_tests","new_post_04_test","","","","test_check2",""
"passed","Wed Aug 04 12:16:11 GMT 2021","Wed Aug 04 12:16:22 GMT 2021","10020","conduit_tests","new_post_04_test","","","","test_register",""
"passed","Wed Aug 04 12:11:23 GMT 2021","Wed Aug 04 12:11:31 GMT 2021","8515","conduit_tests","adatbevitel_11_test","","","","test_login",""
"passed","Wed Aug 04 12:11:00 GMT 2021","Wed Aug 04 12:11:23 GMT 2021","22754","conduit_tests","adatbevitel_11_test","","","","test_register",""
"broken","Wed Aug 04 12:14:04 GMT 2021","Wed Aug 04 12:14:26 GMT 2021","22533","conduit_tests","list_pagin_08_test","","","","test_login",""
"broken","Wed Aug 04 12:14:58 GMT 2021","Wed Aug 04 12:15:23 GMT 2021","24856","conduit_tests","login_02_test","","","","test_login",""
"broken","Wed Aug 04 12:16:06 GMT 2021","Wed Aug 04 12:16:11 GMT 2021","5022","conduit_tests","logout_03_test","","","","test_logout",""
"passed","Wed Aug 04 12:14:58 GMT 2021","Wed Aug 04 12:14:58 GMT 2021","13","conduit_tests","listazas_10_test","","","","test_listazas",""
