"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 15 20:28:32 GMT 2021","Sun Aug 15 20:29:04 GMT 2021","31998","conduit_tests","cookie_post_07_test","","","","test_cookie1",""
"passed","Sun Aug 15 20:31:43 GMT 2021","Sun Aug 15 20:31:58 GMT 2021","14885","conduit_tests","login_02_test","","","","test_register",""
"passed","Sun Aug 15 20:30:05 GMT 2021","Sun Aug 15 20:30:20 GMT 2021","15490","conduit_tests","edit_email_05_test","","","","test_login",""
"broken","Sun Aug 15 20:34:28 GMT 2021","Sun Aug 15 20:34:29 GMT 2021","1041","conduit_tests","new_post_04_test","","","","test_home2",""
"passed","Sun Aug 15 20:31:43 GMT 2021","Sun Aug 15 20:31:43 GMT 2021","10","conduit_tests","listazas_10_test","","","","test_listazas",""
"broken","Sun Aug 15 20:29:27 GMT 2021","Sun Aug 15 20:29:32 GMT 2021","5019","conduit_tests","delete_06_test","","","","test_delete_post",""
"passed","Sun Aug 15 20:28:11 GMT 2021","Sun Aug 15 20:28:32 GMT 2021","20852","conduit_tests","cookie_post_07_test","","","","test_register",""
"broken","Sun Aug 15 20:33:48 GMT 2021","Sun Aug 15 20:33:50 GMT 2021","1054","conduit_tests","new_post_04_test","","","","test_home",""
"broken","Sun Aug 15 20:31:58 GMT 2021","Sun Aug 15 20:32:35 GMT 2021","37555","conduit_tests","login_02_test","","","","test_login",""
"passed","Sun Aug 15 20:33:08 GMT 2021","Sun Aug 15 20:33:24 GMT 2021","15449","conduit_tests","logout_03_test","","","","test_login",""
"passed","Sun Aug 15 20:32:35 GMT 2021","Sun Aug 15 20:33:08 GMT 2021","33017","conduit_tests","logout_03_test","","","","test_register",""
"broken","Sun Aug 15 20:34:00 GMT 2021","Sun Aug 15 20:34:28 GMT 2021","28460","conduit_tests","new_post_04_test","","","","test_new_post",""
"passed","Sun Aug 15 20:31:22 GMT 2021","Sun Aug 15 20:31:36 GMT 2021","14808","conduit_tests","listazas_10_test","","","","test_register",""
"passed","Sun Aug 15 20:27:02 GMT 2021","Sun Aug 15 20:27:28 GMT 2021","25280","conduit_tests","adatbevitel_11_test","","","","test_register",""
"passed","Sun Aug 15 20:34:29 GMT 2021","Sun Aug 15 20:34:39 GMT 2021","10022","conduit_tests","new_post_04_test","","","","test_check2",""
"passed","Sun Aug 15 20:30:21 GMT 2021","Sun Aug 15 20:30:54 GMT 2021","32897","conduit_tests","list_pagin_08_test","","","","test_register",""
"broken","Sun Aug 15 20:33:24 GMT 2021","Sun Aug 15 20:33:32 GMT 2021","7639","conduit_tests","new_post_04_test","","","","test_register",""
"broken","Sun Aug 15 20:33:24 GMT 2021","Sun Aug 15 20:33:24 GMT 2021","14","conduit_tests","logout_03_test","","","","test_logout",""
"passed","Sun Aug 15 20:29:04 GMT 2021","Sun Aug 15 20:29:12 GMT 2021","7899","conduit_tests","delete_06_test","","","","test_register",""
"passed","Sun Aug 15 20:35:20 GMT 2021","Sun Aug 15 20:35:26 GMT 2021","6390","conduit_tests","save_09_test","","","","test_login",""
"broken","Sun Aug 15 20:27:41 GMT 2021","Sun Aug 15 20:28:11 GMT 2021","30365","conduit_tests","adatbevitel_11_test","","","","test_adatbevitel",""
"passed","Sun Aug 15 20:29:32 GMT 2021","Sun Aug 15 20:30:05 GMT 2021","32885","conduit_tests","edit_email_05_test","","","","test_register",""
"passed","Sun Aug 15 20:35:05 GMT 2021","Sun Aug 15 20:35:20 GMT 2021","14936","conduit_tests","save_09_test","","","","test_register",""
"passed","Sun Aug 15 20:27:28 GMT 2021","Sun Aug 15 20:27:41 GMT 2021","13432","conduit_tests","adatbevitel_11_test","","","","test_login",""
"passed","Sun Aug 15 20:35:26 GMT 2021","Sun Aug 15 20:35:27 GMT 2021","144","conduit_tests","save_09_test","","","","test_save",""
"passed","Sun Aug 15 20:29:12 GMT 2021","Sun Aug 15 20:29:24 GMT 2021","11444","conduit_tests","delete_06_test","","","","test_login",""
"passed","Sun Aug 15 20:33:50 GMT 2021","Sun Aug 15 20:34:00 GMT 2021","10017","conduit_tests","new_post_04_test","","","","test_check1",""
"passed","Sun Aug 15 20:31:12 GMT 2021","Sun Aug 15 20:31:22 GMT 2021","10110","conduit_tests","list_pagin_08_test","","","","test_pagin",""
"passed","Sun Aug 15 20:34:39 GMT 2021","Sun Aug 15 20:35:05 GMT 2021","25885","conduit_tests","register_first_test","","","","test_register",""
"broken","Sun Aug 15 20:29:24 GMT 2021","Sun Aug 15 20:29:27 GMT 2021","3015","conduit_tests","delete_06_test","","","","test_new_post",""
"passed","Sun Aug 15 20:33:32 GMT 2021","Sun Aug 15 20:33:48 GMT 2021","16948","conduit_tests","new_post_04_test","","","","test_login",""
"passed","Sun Aug 15 20:30:54 GMT 2021","Sun Aug 15 20:31:12 GMT 2021","17450","conduit_tests","list_pagin_08_test","","","","test_login",""
"broken","Sun Aug 15 20:30:20 GMT 2021","Sun Aug 15 20:30:21 GMT 2021","1054","conduit_tests","edit_email_05_test","","","","test_edit_emil",""
"passed","Sun Aug 15 20:31:36 GMT 2021","Sun Aug 15 20:31:43 GMT 2021","6389","conduit_tests","listazas_10_test","","","","test_login",""
