"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 02 17:21:38 GMT 2021","Mon Aug 02 17:21:53 GMT 2021","15145","conduit_tests","save_test","","","","test_register",""
"passed","Mon Aug 02 17:19:15 GMT 2021","Mon Aug 02 17:19:30 GMT 2021","15082","conduit_tests","listazas_test","","","","test_register",""
"broken","Mon Aug 02 17:21:04 GMT 2021","Mon Aug 02 17:21:19 GMT 2021","14629","conduit_tests","new_post_test","","","","test_new_post",""
"broken","Mon Aug 02 17:17:16 GMT 2021","Mon Aug 02 17:17:17 GMT 2021","1198","conduit_tests","cookie_post_test","","","","test_cookie1",""
"passed","Mon Aug 02 17:21:19 GMT 2021","Mon Aug 02 17:21:23 GMT 2021","4013","conduit_tests","new_post_test","","","","test_check2",""
"passed","Mon Aug 02 17:21:53 GMT 2021","Mon Aug 02 17:22:00 GMT 2021","6532","conduit_tests","save_test","","","","test_login",""
"passed","Mon Aug 02 17:21:00 GMT 2021","Mon Aug 02 17:21:04 GMT 2021","4020","conduit_tests","new_post_test","","","","test_check1",""
"passed","Mon Aug 02 17:18:29 GMT 2021","Mon Aug 02 17:19:02 GMT 2021","33104","conduit_tests","list_pagin_test","","","","test_register",""
"broken","Mon Aug 02 17:20:41 GMT 2021","Mon Aug 02 17:20:43 GMT 2021","2019","conduit_tests","logout_test","","","","test_logout",""
"passed","Mon Aug 02 17:19:58 GMT 2021","Mon Aug 02 17:20:31 GMT 2021","33101","conduit_tests","logout_test","","","","test_register",""
"passed","Mon Aug 02 17:18:13 GMT 2021","Mon Aug 02 17:18:28 GMT 2021","15585","conduit_tests","edit_post_test","","","","test_login",""
"passed","Mon Aug 02 17:16:31 GMT 2021","Mon Aug 02 17:17:05 GMT 2021","34025","conduit_tests","cookie_post_test","","","","test_register",""
"broken","Mon Aug 02 17:19:37 GMT 2021","Mon Aug 02 17:19:58 GMT 2021","20910","conduit_tests","login_test","","","","test_login",""
"broken","Mon Aug 02 17:18:28 GMT 2021","Mon Aug 02 17:18:29 GMT 2021","1115","conduit_tests","edit_post_test","","","","test_edit_emil",""
"passed","Mon Aug 02 17:21:23 GMT 2021","Mon Aug 02 17:21:38 GMT 2021","15113","conduit_tests","register_test","","","","test_register",""
"passed","Mon Aug 02 17:17:05 GMT 2021","Mon Aug 02 17:17:16 GMT 2021","10582","conduit_tests","cookie_post_test","","","","test_login",""
"broken","Mon Aug 02 17:20:54 GMT 2021","Mon Aug 02 17:21:00 GMT 2021","6519","conduit_tests","new_post_test","","","","test_login",""
"broken","Mon Aug 02 17:19:02 GMT 2021","Mon Aug 02 17:19:13 GMT 2021","10551","conduit_tests","list_pagin_test","","","","test_login",""
"passed","Mon Aug 02 17:22:00 GMT 2021","Mon Aug 02 17:22:00 GMT 2021","12","conduit_tests","save_test","","","","test_save",""
"passed","Mon Aug 02 17:19:30 GMT 2021","Mon Aug 02 17:19:37 GMT 2021","6505","conduit_tests","listazas_test","","","","test_login",""
"passed","Mon Aug 02 17:17:40 GMT 2021","Mon Aug 02 17:18:13 GMT 2021","33073","conduit_tests","edit_post_test","","","","test_register",""
"passed","Mon Aug 02 17:19:13 GMT 2021","Mon Aug 02 17:19:15 GMT 2021","2102","conduit_tests","list_pagin_test","","","","test_pagin",""
"broken","Mon Aug 02 17:17:37 GMT 2021","Mon Aug 02 17:17:40 GMT 2021","3016","conduit_tests","delete_test","","","","test_delete_post",""
"passed","Mon Aug 02 17:20:31 GMT 2021","Mon Aug 02 17:20:41 GMT 2021","10562","conduit_tests","logout_test","","","","test_login",""
"passed","Mon Aug 02 17:17:17 GMT 2021","Mon Aug 02 17:17:25 GMT 2021","8037","conduit_tests","delete_test","","","","test_register",""
"broken","Mon Aug 02 17:17:33 GMT 2021","Mon Aug 02 17:17:36 GMT 2021","3019","conduit_tests","delete_test","","","","test_new_post",""
"passed","Mon Aug 02 17:20:43 GMT 2021","Mon Aug 02 17:20:54 GMT 2021","10090","conduit_tests","new_post_test","","","","test_register",""
"passed","Mon Aug 02 17:17:25 GMT 2021","Mon Aug 02 17:17:33 GMT 2021","8516","conduit_tests","delete_test","","","","test_login",""
"passed","Mon Aug 02 17:19:37 GMT 2021","Mon Aug 02 17:19:37 GMT 2021","14","conduit_tests","listazas_test","","","","test_listazas",""
