"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 03 16:31:27 GMT 2021","Tue Aug 03 16:31:43 GMT 2021","15442","conduit_tests","edit_post_05_test","","","","test_login",""
"passed","Tue Aug 03 16:31:44 GMT 2021","Tue Aug 03 16:32:17 GMT 2021","32919","conduit_tests","list_pagin_08_test","","","","test_register",""
"passed","Tue Aug 03 16:34:21 GMT 2021","Tue Aug 03 16:34:25 GMT 2021","4015","conduit_tests","new_post_04_test","","","","test_check1",""
"passed","Tue Aug 03 16:34:39 GMT 2021","Tue Aug 03 16:34:43 GMT 2021","4013","conduit_tests","new_post_04_test","","","","test_check2",""
"broken","Tue Aug 03 16:34:25 GMT 2021","Tue Aug 03 16:34:39 GMT 2021","14493","conduit_tests","new_post_04_test","","","","test_new_post",""
"passed","Tue Aug 03 16:32:52 GMT 2021","Tue Aug 03 16:32:58 GMT 2021","6403","conduit_tests","listazas_10_test","","","","test_login",""
"passed","Tue Aug 03 16:32:37 GMT 2021","Tue Aug 03 16:32:52 GMT 2021","14788","conduit_tests","listazas_10_test","","","","test_register",""
"passed","Tue Aug 03 16:33:19 GMT 2021","Tue Aug 03 16:33:52 GMT 2021","32839","conduit_tests","logout_03_test","","","","test_register",""
"passed","Tue Aug 03 16:35:20 GMT 2021","Tue Aug 03 16:35:20 GMT 2021","12","conduit_tests","save_09_test","","","","test_save",""
"broken","Tue Aug 03 16:34:02 GMT 2021","Tue Aug 03 16:34:04 GMT 2021","2017","conduit_tests","logout_03_test","","","","test_logout",""
"broken","Tue Aug 03 16:32:17 GMT 2021","Tue Aug 03 16:32:27 GMT 2021","10451","conduit_tests","list_pagin_08_test","","","","test_login",""
"broken","Tue Aug 03 16:30:48 GMT 2021","Tue Aug 03 16:30:51 GMT 2021","3018","conduit_tests","delete_06_test","","","","test_new_post",""
"passed","Tue Aug 03 16:34:58 GMT 2021","Tue Aug 03 16:35:13 GMT 2021","14952","conduit_tests","save_09_test","","","","test_register",""
"passed","Tue Aug 03 16:30:32 GMT 2021","Tue Aug 03 16:30:40 GMT 2021","7777","conduit_tests","delete_06_test","","","","test_register",""
"broken","Tue Aug 03 16:32:58 GMT 2021","Tue Aug 03 16:33:19 GMT 2021","20687","conduit_tests","login_02_test","","","","test_login",""
"passed","Tue Aug 03 16:30:20 GMT 2021","Tue Aug 03 16:30:31 GMT 2021","10446","conduit_tests","cookie_post_07_test","","","","test_login",""
"passed","Tue Aug 03 16:33:52 GMT 2021","Tue Aug 03 16:34:02 GMT 2021","10475","conduit_tests","logout_03_test","","","","test_login",""
"passed","Tue Aug 03 16:29:47 GMT 2021","Tue Aug 03 16:30:20 GMT 2021","33133","conduit_tests","cookie_post_07_test","","","","test_register",""
"broken","Tue Aug 03 16:30:31 GMT 2021","Tue Aug 03 16:30:32 GMT 2021","1167","conduit_tests","cookie_post_07_test","","","","test_cookie1",""
"broken","Tue Aug 03 16:34:14 GMT 2021","Tue Aug 03 16:34:21 GMT 2021","6426","conduit_tests","new_post_04_test","","","","test_login",""
"passed","Tue Aug 03 16:35:13 GMT 2021","Tue Aug 03 16:35:20 GMT 2021","6432","conduit_tests","save_09_test","","","","test_login",""
"passed","Tue Aug 03 16:30:54 GMT 2021","Tue Aug 03 16:31:27 GMT 2021","32800","conduit_tests","edit_post_05_test","","","","test_register",""
"passed","Tue Aug 03 16:32:58 GMT 2021","Tue Aug 03 16:32:58 GMT 2021","11","conduit_tests","listazas_10_test","","","","test_listazas",""
"passed","Tue Aug 03 16:30:40 GMT 2021","Tue Aug 03 16:30:48 GMT 2021","8414","conduit_tests","delete_06_test","","","","test_login",""
"broken","Tue Aug 03 16:30:51 GMT 2021","Tue Aug 03 16:30:54 GMT 2021","3016","conduit_tests","delete_06_test","","","","test_delete_post",""
"passed","Tue Aug 03 16:32:27 GMT 2021","Tue Aug 03 16:32:37 GMT 2021","10103","conduit_tests","list_pagin_08_test","","","","test_pagin",""
"passed","Tue Aug 03 16:34:04 GMT 2021","Tue Aug 03 16:34:14 GMT 2021","9795","conduit_tests","new_post_04_test","","","","test_register",""
"broken","Tue Aug 03 16:31:43 GMT 2021","Tue Aug 03 16:31:44 GMT 2021","1095","conduit_tests","edit_post_05_test","","","","test_edit_emil",""
"passed","Tue Aug 03 16:34:43 GMT 2021","Tue Aug 03 16:34:58 GMT 2021","14814","conduit_tests","register_01_test","","","","test_register",""
