"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 01 12:11:42 GMT 2021","Sun Aug 01 12:12:15 GMT 2021","32927","conduit_tests","logout_test","","","","test_register",""
"passed","Sun Aug 01 12:10:58 GMT 2021","Sun Aug 01 12:11:00 GMT 2021","2103","conduit_tests","list_pagin_test","","","","test_pagin",""
"passed","Sun Aug 01 12:12:28 GMT 2021","Sun Aug 01 12:12:43 GMT 2021","14967","conduit_tests","register_test","","","","test_register",""
"broken","Sun Aug 01 12:12:26 GMT 2021","Sun Aug 01 12:12:28 GMT 2021","2020","conduit_tests","logout_test","","","","test_logout",""
"passed","Sun Aug 01 12:10:02 GMT 2021","Sun Aug 01 12:10:13 GMT 2021","10568","conduit_tests","cookie_post_test","","","","test_login",""
"passed","Sun Aug 01 12:09:28 GMT 2021","Sun Aug 01 12:10:02 GMT 2021","34458","conduit_tests","cookie_post_test","","","","test_register",""
"passed","Sun Aug 01 12:11:15 GMT 2021","Sun Aug 01 12:11:21 GMT 2021","6462","conduit_tests","listazas_test","","","","test_login",""
"broken","Sun Aug 01 12:11:21 GMT 2021","Sun Aug 01 12:11:42 GMT 2021","20769","conduit_tests","login_test","","","","test_login",""
"passed","Sun Aug 01 12:11:00 GMT 2021","Sun Aug 01 12:11:15 GMT 2021","15076","conduit_tests","listazas_test","","","","test_register",""
"passed","Sun Aug 01 12:12:15 GMT 2021","Sun Aug 01 12:12:26 GMT 2021","10544","conduit_tests","logout_test","","","","test_login",""
"broken","Sun Aug 01 12:10:13 GMT 2021","Sun Aug 01 12:10:14 GMT 2021","1157","conduit_tests","cookie_post_test","","","","test_cookie1",""
"passed","Sun Aug 01 12:11:21 GMT 2021","Sun Aug 01 12:11:21 GMT 2021","16","conduit_tests","listazas_test","","","","test_listazas",""
"passed","Sun Aug 01 12:10:14 GMT 2021","Sun Aug 01 12:10:47 GMT 2021","32989","conduit_tests","list_pagin_test","","","","test_register",""
"broken","Sun Aug 01 12:10:47 GMT 2021","Sun Aug 01 12:10:58 GMT 2021","10517","conduit_tests","list_pagin_test","","","","test_login",""
